,metadata.epub,metadata.cover,bibliography.languages,bibliography.subjects,bibliography.title,bibliography.type,metadata.downloads,metadata.id,metadata.url,bibliography.author.name,bibliography.publication.day,bibliography.publication.month,bibliography.publication.year
643,https://www.gutenberg.org/ebooks/1128.epub3.images,https://www.gutenberg.org/cache/epub/1128/pg1128.cover.medium.jpg,en,"Kings and rulers -- Drama;Britons -- Drama;Tragedies;Lear, King (Legendary character) -- Drama;Aging parents -- Drama;Inheritance and succession -- Drama;Fathers and daughters -- Drama",The Tragedy of King Lear,Text,609,1128,https://www.gutenberg.org/ebooks/1128,"Shakespeare, William",1,1,1608
644,https://www.gutenberg.org/ebooks/16653.epub3.images,https://www.gutenberg.org/cache/epub/16653/pg16653.cover.medium.jpg,en,"Mythology, Assyro-Babylonian;Assyro-Babylonian religion",Myths of Babylonia and Assyria,Text,609,16653,https://www.gutenberg.org/ebooks/16653,"Mackenzie, Donald A. (Donald Alexander)",5,9,2005
645,https://www.gutenberg.org/ebooks/1081.epub3.images,https://www.gutenberg.org/cache/epub/1081/pg1081.cover.medium.jpg,en,"Satire,Humorous stories,Swindlers and swindling -- Russia -- Fiction,Russia -- Social life and customs -- 1533-1917 -- Fiction",Dead Souls,Text,607,1081,https://www.gutenberg.org/ebooks/1081,"Gogol, Nikolai Vasilevich",1,10,1997
646,https://www.gutenberg.org/ebooks/15474.epub3.images,https://www.gutenberg.org/cache/epub/15474/pg15474.cover.medium.jpg,en,"Epic literature, Sanskrit","The Mahabharata of Krishna-Dwaipayana Vyasa, Volume 1: Books 1, 2 and 3",Text,606,15474,https://www.gutenberg.org/ebooks/15474,Unknown,26,3,2005
647,https://www.gutenberg.org/ebooks/3166.epub3.images,https://www.gutenberg.org/cache/epub/3166/pg3166.cover.medium.jpg,en,"Country life -- Fiction,Barsetshire (England: Imaginary place) -- Fiction,Great Britain -- History -- 19th century -- Fiction,Physicians -- Fiction,England -- Social life and customs -- 19th century -- Fiction,Nieces -- Fiction,Inheritance and succession -- Fiction,Domestic fiction,Love stories",Doctor Thorne,Text,606,3166,https://www.gutenberg.org/ebooks/3166,"Trollope, Anthony",1,4,2002
648,https://www.gutenberg.org/ebooks/12758.epub3.images,https://www.gutenberg.org/cache/epub/12758/pg12758.cover.medium.jpg,en,Detective and mystery stories,Library of the World's Best Mystery and Detective Stories,Text,603,12758,https://www.gutenberg.org/ebooks/12758,Unknown,28,6,2004
649,https://www.gutenberg.org/ebooks/23319.epub3.images,https://www.gutenberg.org/cache/epub/23319/pg23319.cover.medium.jpg,en,"Drawing instruments,Mechanical drawing","Mechanical Drawing Self-Taught: Comprising instructions in the selection and preparation of drawing instruments, elementary instruction in practical mechanical drawing; together with examples in simple geometry and elementary mechanism, including screw threads, gear wheels, mechanical motions, engines and boilers",Text,603,23319,https://www.gutenberg.org/ebooks/23319,"Rose, Joshua",4,11,2007
650,https://www.gutenberg.org/ebooks/221.epub3.images,https://www.gutenberg.org/cache/epub/221/pg221.cover.medium.jpg,en,"Private investigators -- England -- Fiction;Detective and mystery stories, English;Holmes, Sherlock (Fictitious character) -- Fiction",The Return of Sherlock Holmes,Text,601,221,https://www.gutenberg.org/ebooks/221,"Doyle, Arthur Conan",10,7,2008
651,https://www.gutenberg.org/ebooks/821.epub3.images,https://www.gutenberg.org/cache/epub/821/pg821.cover.medium.jpg,en,"Fathers and daughters -- Fiction,Dysfunctional families -- Fiction,Family-owned business enterprises -- Fiction,England -- Fiction,Businesspeople -- Fiction,Domestic fiction",Dombey and Son,Text,601,821,https://www.gutenberg.org/ebooks/821,"Dickens, Charles",1,2,1997
652,https://www.gutenberg.org/ebooks/17321.epub3.images,https://www.gutenberg.org/cache/epub/17321/pg17321.cover.medium.jpg,en,"Egypt -- History -- To 332 B.C.;History, Ancient","History of Egypt, Chaldea, Syria, Babylonia, and Assyria in the Light of Recent Discovery",Text,600,17321,https://www.gutenberg.org/ebooks/17321,"King, L. W. (Leonard William)",16,12,2005
653,https://www.gutenberg.org/ebooks/216.epub3.images,https://www.gutenberg.org/cache/epub/216/pg216.cover.medium.jpg,en,"Philosophy, Chinese;Taoism -- Sacred books","The Tao Teh King, or the Tao and its Characteristics",Text,600,216,https://www.gutenberg.org/ebooks/216,Laozi,1,2,1995
654,https://www.gutenberg.org/ebooks/19778.epub3.images,https://www.gutenberg.org/cache/epub/19778/pg19778.cover.medium.jpg,de,Fantasy,Alice's Abenteuer im Wunderland,Text,599,19778,https://www.gutenberg.org/ebooks/19778,"Carroll, Lewis",28,2,2007
655,https://www.gutenberg.org/ebooks/32154.epub3.images,https://www.gutenberg.org/cache/epub/32154/pg32154.cover.medium.jpg,en,"Science fiction,War stories,Weapons -- Fiction",The Variable Man,Text,599,32154,https://www.gutenberg.org/ebooks/32154,"Dick, Philip K.",27,4,2010
656,https://www.gutenberg.org/ebooks/51286.epub3.images,https://www.gutenberg.org/cache/epub/51286/pg51286.cover.medium.jpg,en,,Pen Pal,Text,599,51286,https://www.gutenberg.org/ebooks/51286,"Marlowe, Stephen",23,2,2016
657,https://www.gutenberg.org/ebooks/68.epub3.images,https://www.gutenberg.org/cache/epub/68/pg68.cover.medium.jpg,en,"Science fiction;Dejah Thoris (Fictitious character) -- Fiction;Carter, John (Fictitious character) -- Fiction;Mars (Planet) -- Fiction",Warlord of Mars,Text,599,68,https://www.gutenberg.org/ebooks/68,"Burroughs, Edgar Rice",1,6,1993
658,https://www.gutenberg.org/ebooks/19068.epub3.images,https://www.gutenberg.org/cache/epub/19068/pg19068.cover.medium.jpg,en,Fairy tales -- Germany,Household Stories by the Brothers Grimm,Text,598,19068,https://www.gutenberg.org/ebooks/19068,"Grimm, Wilhelm",17,8,2006
659,https://www.gutenberg.org/ebooks/3250.epub3.images,https://www.gutenberg.org/cache/epub/3250/pg3250.cover.medium.jpg,en,"Essays,Short stories,Storytelling","How to Tell a Story, and Other Essays",Text,598,3250,https://www.gutenberg.org/ebooks/3250,"Twain, Mark",20,8,2006
660,https://www.gutenberg.org/ebooks/51308.epub3.images,https://www.gutenberg.org/cache/epub/51308/pg51308.cover.medium.jpg,en,,My Strange Rescue: and other stories of Sport and Adventure in Canada,Text,598,51308,https://www.gutenberg.org/ebooks/51308,"Oxley, J. Macdonald (James Macdonald)",26,2,2016
661,https://www.gutenberg.org/ebooks/28900.epub3.images,https://www.gutenberg.org/cache/epub/28900/pg28900.cover.medium.jpg,en,"English language -- Prepositions,English language -- Synonyms and antonyms",English Synonyms and Antonyms: With Notes on the Correct Use of Prepositions,Text,597,28900,https://www.gutenberg.org/ebooks/28900,"Fernald, James Champlin",21,5,2009
662,https://www.gutenberg.org/ebooks/30240.epub3.images,https://www.gutenberg.org/cache/epub/30240/pg30240.cover.medium.jpg,en,"Science fiction,Short stories",The Big Trip Up Yonder,Text,597,30240,https://www.gutenberg.org/ebooks/30240,"Vonnegut, Kurt",13,10,2009
663,https://www.gutenberg.org/ebooks/51284.epub3.images,https://www.gutenberg.org/cache/epub/51284/pg51284.cover.medium.jpg,en,,The Ways of the Planets,Text,597,51284,https://www.gutenberg.org/ebooks/51284,"Martin, Martha Evans",22,2,2016
664,https://www.gutenberg.org/ebooks/51358.epub3.images,https://www.gutenberg.org/cache/epub/51358/pg51358.cover.medium.jpg,en,,"Gutenberg, and the Art of Printing",Text,597,51358,https://www.gutenberg.org/ebooks/51358,"Pearson, Emily Clemens",5,3,2016
665,https://www.gutenberg.org/ebooks/29827.epub3.images,https://www.gutenberg.org/cache/epub/29827/pg29827.cover.medium.jpg,en,"Erotic literature, American;Prostitutes -- Fiction","The Life and Amours of the Beautiful, Gay and Dashing Kate Percival: The Belle of the Delaware",Text,596,29827,https://www.gutenberg.org/ebooks/29827,"Percival, Kate",28,8,2009
666,https://www.gutenberg.org/ebooks/1643.epub3.images,https://www.gutenberg.org/cache/epub/1643/pg1643.cover.medium.jpg,en,"Classical literature;Socrates, 470 BC-399 BC;Ethics -- Early works to 1800;Virtue -- Early works to 1800",Meno,Text,594,1643,https://www.gutenberg.org/ebooks/1643,Plato,1,2,1999
667,https://www.gutenberg.org/ebooks/34222.epub3.images,https://www.gutenberg.org/cache/epub/34222/pg34222.cover.medium.jpg,de,"Psychoanalysis;Uncanny, The (Psychoanalysis)",Das Unheimliche,Text,594,34222,https://www.gutenberg.org/ebooks/34222,"Freud, Sigmund",6,11,2010
668,https://www.gutenberg.org/ebooks/16317.epub3.images,https://www.gutenberg.org/cache/epub/16317/pg16317.cover.medium.jpg,en,Public speaking,The Art of Public Speaking,Text,593,16317,https://www.gutenberg.org/ebooks/16317,"Esenwein, J. Berg (Joseph Berg)",17,7,2005
669,https://www.gutenberg.org/ebooks/4352.epub3.images,https://www.gutenberg.org/cache/epub/4352/pg4352.cover.medium.jpg,en,"Comedy;Laughter;Philosophy, French",Laughter: An Essay on the Meaning of the Comic,Text,593,4352,https://www.gutenberg.org/ebooks/4352,"Bergson, Henri",1,8,2003
670,https://www.gutenberg.org/ebooks/19725.epub3.images,https://www.gutenberg.org/cache/epub/19725/pg19725.cover.medium.jpg,en,Rome -- History,"The History of Rome, Books 01 to 08",Text,592,19725,https://www.gutenberg.org/ebooks/19725,Livy,6,11,2006
671,https://www.gutenberg.org/ebooks/624.epub3.images,https://www.gutenberg.org/cache/epub/624/pg624.cover.medium.jpg,en,"Two thousand, A.D. -- Fiction;Science fiction;Time travel -- Fiction;Utopian fiction;Social problems -- Fiction;Utopias -- Fiction;Boston (Mass.) -- Fiction","Looking Backward, 2000 to 1887",Text,591,624,https://www.gutenberg.org/ebooks/624,"Bellamy, Edward",1,8,1996
672,https://www.gutenberg.org/ebooks/19719.epub3.images,https://www.gutenberg.org/cache/epub/19719/pg19719.cover.medium.jpg,en,English language,The Art Of Writing & Speaking The English Language: Word-Study and Composition & Rhetoric,Text,589,19719,https://www.gutenberg.org/ebooks/19719,"Cody, Sherwin",5,11,2006
673,https://www.gutenberg.org/ebooks/20781.epub3.images,https://www.gutenberg.org/cache/epub/20781/pg20781.cover.medium.jpg,en,"Grandfathers -- Fiction,Switzerland -- History -- 19th century -- Fiction,Orphans -- Fiction,Mountain life -- Switzerland -- Fiction",Heidi: (Gift Edition),Text,589,20781,https://www.gutenberg.org/ebooks/20781,"Spyri, Johanna",9,3,2007
674,https://www.gutenberg.org/ebooks/2434.epub3.images,https://www.gutenberg.org/cache/epub/2434/pg2434.cover.medium.jpg,en,Utopias -- Early works to 1800,New Atlantis,Text,589,2434,https://www.gutenberg.org/ebooks/2434,"Bacon, Francis",1,12,2000
675,https://www.gutenberg.org/ebooks/370.epub3.images,https://www.gutenberg.org/cache/epub/370/pg370.cover.medium.jpg,en,"Repentance -- Fiction,Women -- England -- Fiction,Criminals -- Fiction,Prostitutes -- Fiction,British -- Virginia -- Fiction,London (England) -- Fiction,Picaresque literature,Virginia -- Fiction,Children of prisoners -- Fiction,Adventure stories",The Fortunes and Misfortunes of the Famous Moll Flanders,Text,589,370,https://www.gutenberg.org/ebooks/370,"Defoe, Daniel",19,3,2008
676,https://www.gutenberg.org/ebooks/13726.epub3.images,https://www.gutenberg.org/cache/epub/13726/pg13726.cover.medium.jpg,en,"Socrates, 470 BC-399 BC","Apology, Crito, and Phaedo of Socrates",Text,588,13726,https://www.gutenberg.org/ebooks/13726,Plato,12,10,2004
677,https://www.gutenberg.org/ebooks/1929.epub3.images,https://www.gutenberg.org/cache/epub/1929/pg1929.cover.medium.jpg,en,"England -- Social life and customs -- 18th century -- Drama,English drama -- 18th century,Nobility -- England -- History -- 18th century -- Drama,Comedies",The School for Scandal,Text,586,1929,https://www.gutenberg.org/ebooks/1929,"Sheridan, Richard Brinsley",1,10,1999
678,https://www.gutenberg.org/ebooks/5307.epub3.images,https://www.gutenberg.org/cache/epub/5307/pg5307.cover.medium.jpg,en,"Composers -- Austria -- Correspondence;Mozart, Wolfgang Amadeus, 1756-1791 -- Correspondence",The Letters of Wolfgang Amadeus Mozart — Volume 01,Text,586,5307,https://www.gutenberg.org/ebooks/5307,"Mozart, Wolfgang Amadeus",1,3,2004
679,https://www.gutenberg.org/ebooks/8581.epub3.images,https://www.gutenberg.org/cache/epub/8581/pg8581.cover.medium.jpg,en,"Success,Success in business","The Art of Money Getting; Or, Golden Rules for Making Money",Text,586,8581,https://www.gutenberg.org/ebooks/8581,"Barnum, P. T. (Phineas Taylor)",1,7,2005
680,https://www.gutenberg.org/ebooks/10615.epub3.images,https://www.gutenberg.org/cache/epub/10615/pg10615.cover.medium.jpg,en,"Knowledge, Theory of -- Early works to 1800","An Essay Concerning Humane Understanding, Volume 1: MDCXC, Based on the 2nd Edition, Books 1 and 2",Text,585,10615,https://www.gutenberg.org/ebooks/10615,"Locke, John",6,1,2004
681,https://www.gutenberg.org/ebooks/831.epub3.images,https://www.gutenberg.org/cache/epub/831/pg831.cover.medium.jpg,en,"Arthurian romances;Tales, Medieval;Romances -- Translations into English;Chrétien, de Troyes, active 12th century",Four Arthurian Romances,Text,584,831,https://www.gutenberg.org/ebooks/831,"Chretien, de Troyes, active 12th century",1,2,1997
682,https://www.gutenberg.org/ebooks/51322.epub3.images,https://www.gutenberg.org/cache/epub/51322/pg51322.cover.medium.jpg,en,,"The Mentor: The Incas, vol. 6, num. 3, Serial No. 151, March 15, 1918",Text,583,51322,https://www.gutenberg.org/ebooks/51322,"Hardy, Osgood",28,2,2016
683,https://www.gutenberg.org/ebooks/13707.epub3.images,https://www.gutenberg.org/cache/epub/13707/pg13707.cover.medium.jpg,en,"New England -- Social life and customs -- Fiction;Short stories;Historical fiction, American",Twice Told Tales,Text,581,13707,https://www.gutenberg.org/ebooks/13707,"Hawthorne, Nathaniel",11,10,2004
684,https://www.gutenberg.org/ebooks/34368.epub3.images,https://www.gutenberg.org/cache/epub/34368/pg34368.cover.medium.jpg,en,"Heredity,Drosophila",Sex-linked Inheritance in Drosophila,Text,579,34368,https://www.gutenberg.org/ebooks/34368,"Bridges, Calvin B. (Calvin Blackman)",18,11,2010
685,https://www.gutenberg.org/ebooks/36020.epub3.images,https://www.gutenberg.org/cache/epub/36020/pg36020.cover.medium.jpg,en,"African Americans -- Alabama -- Biography,Slaves -- Alabama -- Social conditions,Slaves -- Alabama -- Biography,Slave narratives -- Alabama,Slavery -- Alabama","Slave Narratives: A Folk History of Slavery in the United States From Interviews with Former Slaves: Volume I, Alabama Narratives",Text,578,36020,https://www.gutenberg.org/ebooks/36020,United States. Work Projects Administration,2,5,2011
686,https://www.gutenberg.org/ebooks/37423.epub3.images,https://www.gutenberg.org/cache/epub/37423/pg37423.cover.medium.jpg,en,"Thought and thinking,Educational psychology",How We Think,Text,575,37423,https://www.gutenberg.org/ebooks/37423,"Dewey, John",14,9,2011
687,https://www.gutenberg.org/ebooks/19860.epub3.images,https://www.gutenberg.org/cache/epub/19860/pg19860.cover.medium.jpg,en,"Fairy tales,Folklore -- Arab countries",The Arabian Nights Entertainments,Text,574,19860,https://www.gutenberg.org/ebooks/19860,Anonymous,18,11,2006
688,https://www.gutenberg.org/ebooks/2021.epub3.images,https://www.gutenberg.org/cache/epub/2021/pg2021.cover.medium.jpg,en,"Latin America -- Fiction,Political fiction,Revolutions -- Fiction,Sea stories,Sailors -- Fiction",Nostromo: A Tale of the Seaboard,Text,574,2021,https://www.gutenberg.org/ebooks/2021,"Conrad, Joseph",9,1,2006
689,https://www.gutenberg.org/ebooks/51435.epub3.images,https://www.gutenberg.org/cache/epub/51435/pg51435.cover.medium.jpg,en,,"The Business, As Usual",Text,574,51435,https://www.gutenberg.org/ebooks/51435,"Sharkey, Jack",13,3,2016
690,https://www.gutenberg.org/ebooks/165.epub3.images,https://www.gutenberg.org/cache/epub/165/pg165.cover.medium.jpg,en,"Avarice -- Fiction,Psychological fiction,Murderers -- Fiction,Dentists -- Fiction,Married people -- Fiction,San Francisco (Calif.) -- Fiction,Didactic fiction",McTeague: A Story of San Francisco,Text,573,165,https://www.gutenberg.org/ebooks/165,"Norris, Frank",12,3,2006
691,https://www.gutenberg.org/ebooks/1107.epub3.images,https://www.gutenberg.org/cache/epub/1107/pg1107.cover.medium.jpg,en,"Man-woman relationships -- Drama,Padua (Italy) -- Drama,Comedies,Sex role -- Drama,Married people -- Drama",The Taming of the Shrew,Text,571,1107,https://www.gutenberg.org/ebooks/1107,"Shakespeare, William",1,1,1590
692,https://www.gutenberg.org/ebooks/217.epub3.images,https://www.gutenberg.org/cache/epub/217/pg217.cover.medium.jpg,en,"Bildungsromans,Autobiographical fiction,England -- Fiction,Working class families -- Fiction,Domestic fiction,Young men -- Fiction",Sons and Lovers,Text,571,217,https://www.gutenberg.org/ebooks/217,"Lawrence, D. H. (David Herbert)",16,1,2006
693,https://www.gutenberg.org/ebooks/20321.epub3.images,https://www.gutenberg.org/cache/epub/20321/pg20321.cover.medium.jpg,en,"Spain -- Colonies -- America;Indians, Treatment of -- Latin America","A Brief Account of the Destruction of the Indies: Or, a faithful NARRATIVE OF THE Horrid and Unexampled Massacres, Butcheries, and all manner of Cruelties, that Hell and Malice could invent, committed by the Popish Spanish Party on the inhabitants of West-India, TOGETHER With the Devastations of several Kingdoms in America by Fire and Sword, for the space of Forty and Two Years, from the time of its first Discovery by them.",Text,570,20321,https://www.gutenberg.org/ebooks/20321,"Casas, Bartolome de las",9,1,2007
694,https://www.gutenberg.org/ebooks/35898.epub3.images,https://www.gutenberg.org/cache/epub/35898/pg35898.cover.medium.jpg,en,Architecture,The Seven Lamps of Architecture,Text,570,35898,https://www.gutenberg.org/ebooks/35898,"Ruskin, John",18,4,2011
695,https://www.gutenberg.org/ebooks/5946.epub3.images,https://www.gutenberg.org/cache/epub/5946/pg5946.cover.medium.jpg,en,"Picaresque literature,Spain -- Social life and customs -- 16th century -- Fiction,Knights and knighthood -- Spain -- Fiction,Romances","The History of Don Quixote, Volume 2, Complete",Text,569,5946,https://www.gutenberg.org/ebooks/5946,"Cervantes Saavedra, Miguel de",26,7,2004
696,https://www.gutenberg.org/ebooks/17489.epub3.images,https://www.gutenberg.org/cache/epub/17489/pg17489.cover.medium.jpg,fr,"Paris (France) -- Fiction,Ex-convicts -- Fiction,Epic literature,Orphans -- Fiction,Historical fiction",Les misérables Tome I: Fantine,Text,568,17489,https://www.gutenberg.org/ebooks/17489,"Hugo, Victor",10,1,2006
